Year,Week,State,Total_Cases,Outbreak_Duration
2014,46,Selangor,4,37
2014,46,Selangor,9,37
2014,46,Selangor,5,36
2014,46,Selangor,11,36
2014,46,Selangor,8,35
2014,46,Selangor,5,35
2014,46,Selangor,4,34
2014,46,Sarawak,7,34
2014,46,Selangor,6,34
2014,46,Selangor,8,34
2014,46,Selangor,15,34
2014,46,Selangor,24,34
2014,46,Selangor,18,33
2014,46,P.Pinang,4,33
2014,46,Selangor,11,33
2014,46,Selangor,4,31
2014,46,Selangor,8,32
2014,46,Selangor,11,32
2014,46,Selangor,10,32
2014,46,Selangor,7,32
2014,46,Selangor,5,32
2014,46,Selangor,8,32
2014,46,Selangor,7,31
2014,46,Selangor,6,31
2014,46,Selangor,6,31
2014,46,Selangor,4,31
2014,46,Selangor,11,31
2014,46,Selangor,6,31
2014,47,Selangor,20,57
2014,47,Selangor,6,45
2014,47,Selangor,34,54
2014,47,Selangor,6,31
2014,47,Selangor,12,40
2014,47,Selangor,9,53
2014,47,Selangor,18,37
2014,47,Selangor,12,42
2014,47,Selangor,12,57
2014,47,Selangor,11,39
2014,47,Selangor,7,34
2014,47,Selangor,9,31
2014,47,Selangor,18,65
2014,47,Selangor,18,54
2014,47,Selangor,24,89
2014,47,Selangor,12,33
2014,47,Selangor,12,47
2014,47,Selangor,26,92
2014,47,Selangor,11,34
2014,47,Selangor,15,34
2014,47,Selangor,11,47
2014,47,Selangor,8,31
2014,47,Selangor,14,72
2014,47,Selangor,40,129
2014,47,Selangor,7,38
2014,47,Selangor,11,31
2014,47,Selangor,25,73
2014,47,Selangor,10,44
2014,47,Selangor,35,121
2014,47,Selangor,14,61
2014,47,Selangor,10,39
2014,47,Selangor,18,41
2014,47,Selangor,17,64
2014,47,Selangor,25,80
2014,47,Selangor,6,39
2014,47,Selangor,10,60
2014,47,Selangor,18,31
2014,47,Selangor,96,180
2014,47,Selangor,5,36
2014,47,Selangor,9,39
2014,47,Selangor,38,49
2014,47,Selangor,10,35
2014,47,Selangor,58,109
2014,47,Selangor,20,82
2014,47,Selangor,12,36
2014,47,Selangor,13,58
2014,47,Selangor,144,95
2014,47,Selangor,15,38
2014,47,Selangor,12,43
2014,47,Selangor,10,34
2014,47,Selangor,27,50
2014,47,Selangor,26,41
2014,47,Selangor,8,33
2014,47,Selangor,27,62
2014,47,Selangor,5,32
2014,47,Selangor,30,50
2014,47,Selangor,4,33
2014,47,Selangor,17,48
2014,47,Selangor,9,34
2014,47,Selangor,9,46
2014,47,Selangor,14,37
2014,47,Selangor,34,93
2014,47,Selangor,14,49
2014,47,Selangor,61,199
2014,47,Selangor,28,70
2014,47,Selangor,14,60
2014,47,Selangor,11,50
2014,47,Selangor,17,92
2014,47,Selangor,14,60
2014,47,Selangor,31,79
2014,47,Selangor,19,40
2014,47,Selangor,8,38
2014,47,Selangor,6,39
2014,47,Selangor,13,72
2014,47,Selangor,5,36
2014,47,Selangor,19,69
2014,47,Selangor,12,54
2014,47,Selangor,24,97
2014,47,Selangor,68,156
2014,47,Selangor,136,352
2014,47,Selangor,85,155
2014,47,Selangor,17,85
2014,47,Selangor,12,79
2014,47,Selangor,18,72
2014,47,Selangor,5,37
2014,47,Selangor,15,60
2014,47,Selangor,27,51
2014,47,Selangor,22,77
2014,47,Selangor,26,49
2014,47,Selangor,25,95
2014,47,Selangor,17,55
2014,47,Selangor,12,62
2014,47,Selangor,6,31
2014,47,Selangor,14,32
2014,47,Selangor,23,70
2014,47,Selangor,17,59
2014,47,Selangor,13,39
2014,47,Selangor,9,36
2014,47,Kelantan,10,31
2014,47,Kelantan,14,33
2014,47,Sarawak,7,41
2014,48,Selangor,137,359
2014,48,Selangor,65,206
2014,48,Selangor,69,163
2014,48,Selangor,87,162
2014,48,Selangor,41,136
2014,48,Selangor,36,128
2014,48,Selangor,66,116
2014,48,Selangor,25,104
2014,48,Selangor,150,102
2014,48,Selangor,25,101
2014,48,Selangor,35,100
2014,48,Selangor,26,99
2014,48,Selangor,17,99
2014,48,Selangor,24,96
2014,48,Selangor,17,92
2014,48,Selangor,24,89
2014,48,Selangor,26,87
2014,48,Selangor,33,86
2014,48,Selangor,12,86
2014,48,Selangor,22,84
2014,48,Selangor,34,80
2014,48,Selangor,13,79
2014,48,Selangor,30,77
2014,48,Selangor,23,77
2014,48,Selangor,20,76
2014,48,Selangor,18,72
2014,48,Selangor,17,70
2014,48,Selangor,29,69
2014,48,Selangor,12,69
2014,48,Selangor,15,68
2014,48,Selangor,14,67
2014,48,Selangor,17,67
2014,48,Selangor,17,67
2014,48,Selangor,20,64
2014,48,Selangor,14,64
2014,48,Selangor,19,62
2014,48,Selangor,35,61
2014,48,Selangor,20,61
2014,48,Selangor,13,61
2014,48,Selangor,28,58
2014,48,Selangor,30,57
2014,48,Selangor,35,57
2014,48,Selangor,14,57
2014,48,Selangor,41,56
2014,48,Selangor,15,56
2014,48,Selangor,29,56
2014,48,Selangor,19,55
2014,48,Selangor,13,54
2014,48,Selangor,11,54
2014,48,Selangor,11,53
2014,48,Selangor,10,51
2014,48,Selangor,17,50
2014,48,Selangor,14,49
2014,48,Selangor,27,48
2014,48,Selangor,19,47
2014,48,Selangor,12,46
2014,48,Selangor,9,46
2014,48,Selangor,10,46
2014,48,Selangor,7,46
2014,48,Selangor,11,46
2014,48,Selangor,16,46
2014,48,Selangor,7,45
2014,48,Selangor,8,45
2014,48,Selangor,17,44
2014,48,Selangor,6,44
2014,48,Selangor,15,44
2014,48,Selangor,6,43
2014,48,Selangor,17,43
2014,48,Selangor,10,43
2014,48,Selangor,11,42
2014,48,Selangor,11,41
2014,48,Selangor,14,41
2014,48,Selangor,9,41
2014,48,Selangor,13,40
2014,48,Selangor,12,40
2014,48,Selangor,6,40
2014,48,Kelantan,16,40
2014,48,Selangor,6,39
2014,48,Selangor,15,39
2014,48,Selangor,7,38
2014,48,Selangor,13,38
2014,48,Selangor,9,38
2014,48,Selangor,12,38
2014,48,Selangor,19,38
2014,48,Kelantan,11,38
2014,48,Selangor,13,37
2014,48,Selangor,7,37
2014,48,Selangor,4,37
2014,48,Selangor,11,37
2014,48,Selangor,6,37
2014,48,Selangor,27,37
2014,48,Selangor,16,37
2014,48,Selangor,6,36
2014,48,Selangor,7,36
2014,48,Selangor,11,35
2014,48,Selangor,5,35
2014,48,Selangor,5,35
2014,48,Selangor,7,35
2014,48,Selangor,15,34
2014,48,Selangor,11,34
2014,48,Selangor,6,34
2014,48,Selangor,8,34
2014,48,Selangor,9,34
2014,48,Selangor,5,33
2014,48,Selangor,16,33
2014,48,Selangor,12,33
2014,48,Selangor,16,33
2014,48,Selangor,9,33
2014,48,Selangor,13,33
2014,48,Selangor,9,33
2014,48,Selangor,8,33
2014,48,Selangor,6,33
2014,48,Selangor,7,33
2014,48,Selangor,6,32
2014,48,Selangor,6,32
2014,48,Sarawak,5,32
2014,48,Sarawak,17,32
2014,48,Selangor,10,32
2014,48,Selangor,8,31
2014,48,Selangor,6,31
2014,49,Selangor,138,366
2014,49,Selangor,67,213
2014,49,Selangor,107,194
2014,49,Selangor,72,170
2014,49,Selangor,92,169
2014,49,Selangor,42,143
2014,49,Selangor,37,135
2014,49,Selangor,67,123
2014,49,Selangor,25,111
2014,49,Selangor,152,109
2014,49,Selangor,35,105
2014,49,Selangor,25,103
2014,49,Selangor,25,96
2014,49,Selangor,28,94
2014,49,Selangor,33,93
2014,49,Selangor,13,93
2014,49,Selangor,38,87
2014,49,Selangor,32,84
2014,49,Selangor,27,84
2014,49,Selangor,21,83
2014,49,Selangor,21,79
2014,49,Selangor,29,76
2014,49,Selangor,14,76
2014,49,Selangor,16,75
2014,49,Selangor,16,74
2014,49,Selangor,18,74
2014,49,Selangor,19,74
2014,49,Selangor,14,70
2014,49,Selangor,38,68
2014,49,Selangor,21,68
2014,49,Selangor,14,68
2014,49,Selangor,19,68
2014,49,Selangor,10,67
2014,49,Selangor,37,64
2014,49,Selangor,36,64
2014,49,Selangor,15,64
2014,49,Selangor,28,64
2014,49,Selangor,41,63
2014,49,Selangor,15,63
2014,49,Selangor,33,63
2014,49,Selangor,24,62
2014,49,Selangor,15,61
2014,49,Selangor,13,60
2014,49,Selangor,11,58
2014,49,Selangor,18,57
2014,49,Selangor,15,56
2014,49,Selangor,20,55
2014,49,Selangor,30,55
2014,49,Selangor,16,54
2014,49,Selangor,14,53
2014,49,Selangor,9,53
2014,49,Selangor,10,53
2014,49,Selangor,9,53
2014,49,Selangor,11,53
2014,49,Selangor,20,53
2014,49,Selangor,17,51
2014,49,Selangor,7,51
2014,49,Selangor,7,50
2014,49,Selangor,17,50
2014,49,Selangor,10,50
2014,49,Selangor,18,48
2014,49,Selangor,17,47
2014,49,Selangor,14,47
2014,49,Selangor,6,47
2014,49,Kelantan,17,47
2014,49,Selangor,11,47
2014,49,Selangor,8,47
2014,49,Selangor,7,46
2014,49,Selangor,17,46
2014,49,Selangor,9,45
2014,49,Selangor,16,45
2014,49,Selangor,11,45
2014,49,Selangor,30,45
2014,49,Kelantan,12,45
2014,49,Selangor,15,44
2014,49,Selangor,6,44
2014,49,Selangor,6,44
2014,49,Selangor,16,44
2014,49,Selangor,7,43
2014,49,Selangor,14,42
2014,49,Selangor,7,42
2014,49,Selangor,18,41
2014,49,Selangor,23,41
2014,49,Selangor,13,41
2014,49,Selangor,11,41
2014,49,Selangor,18,40
2014,49,Selangor,17,40
2014,49,Selangor,10,40
2014,49,Selangor,14,40
2014,49,Selangor,8,40
2014,49,Selangor,8,40
2014,49,Selangor,6,39
2014,49,Selangor,11,38
2014,49,Selangor,8,38
2014,49,Selangor,12,38
2014,49,Selangor,9,38
2014,49,Selangor,10,37
2014,49,Selangor,7,37
2014,49,Selangor,9,37
2014,49,Selangor,8,36
2014,49,Selangor,8,36
2014,49,Selangor,6,34
2014,49,Selangor,7,34
2014,49,Selangor,11,34
2014,49,Selangor,15,33
2014,49,Selangor,6,33
2014,49,Selangor,9,33
2014,49,Kelantan,10,33
2014,49,Perak,14,32
2014,49,Selangor,9,32
2014,49,Selangor,8,32
2014,49,Selangor,8,32
2014,49,Selangor,8,32
2014,49,Selangor,9,32
2014,49,Selangor,8,31
2014,49,Selangor,15,31
2014,49,Selangor,6,31
2014,49,Selangor,8,31
2014,49,Selangor,5,31
2014,49,Selangor,7,31
2014,49,Selangor,5,31
2014,49,Selangor,6,30
2014,50,Perak,17,37
2014,50,Perak,14,39
2014,50,Selangor,5,35
2014,50,Selangor,19,51
2014,50,Selangor,10,52
2014,50,Selangor,17,61
2014,50,Selangor,15,78
2014,50,Selangor,15,34
2014,50,Selangor,19,48
2014,50,Selangor,21,47
2014,50,Selangor,4,33
2014,50,Selangor,18,52
2014,50,Selangor,25,86
2014,50,Selangor,16,49
2014,50,Selangor,22,75
2014,50,Selangor,18,54
2014,50,Selangor,4,32
2014,50,Selangor,16,68
2014,50,Selangor,20,47
2014,50,Selangor,8,34
2014,50,Selangor,6,41
2014,50,Selangor,9,31
2014,50,Selangor,13,52
2014,50,Selangor,11,47
2014,50,Selangor,17,40
2014,50,Selangor,6,51
2014,50,Selangor,7,33
2014,50,Selangor,16,34
2014,50,Selangor,45,94
2014,50,Selangor,7,34
2014,50,Selangor,9,37
2014,50,Selangor,8,38
2014,50,Selangor,8,36
2014,50,Selangor,13,65
2014,50,Selangor,16,82
2014,50,Selangor,5,36
2014,50,Selangor,4,40
2014,50,Selangor,9,34
2014,50,Selangor,15,60
2014,50,Selangor,23,62
2014,50,Selangor,8,35
2014,50,Selangor,28,101
2014,50,Selangor,9,31
2014,50,Selangor,18,38
2014,50,Selangor,42,52
2014,50,Selangor,114,201
2014,50,Selangor,10,36
2014,50,Selangor,23,48
2014,50,Selangor,10,44
2014,50,Selangor,8,57
2014,50,Selangor,9,31
2014,50,Selangor,7,36
2014,50,Selangor,42,70
2014,50,Selangor,7,38
2014,50,Selangor,73,130
2014,50,Selangor,26,103
2014,50,Selangor,10,39
2014,50,Selangor,22,57
2014,50,Selangor,6,31
2014,50,Selangor,157,116
2014,50,Selangor,22,64
2014,50,Selangor,29,35
2014,50,Selangor,10,39
2014,50,Selangor,9,37
2014,50,Selangor,11,41
2014,50,Selangor,19,55
2014,50,Selangor,11,33
2014,50,Selangor,38,71
2014,50,Selangor,32,62
2014,50,Selangor,19,54
2014,50,Selangor,7,54
2014,50,Selangor,18,47
2014,50,Selangor,8,37
2014,50,Selangor,10,43
2014,50,Selangor,14,45
2014,50,Selangor,10,35
2014,50,Selangor,10,39
2014,50,Selangor,6,31
2014,50,Selangor,10,31
2014,50,Selangor,7,37
2014,50,Selangor,10,38
2014,50,Selangor,29,69
2014,50,Selangor,16,67
2014,50,Selangor,18,58
2014,50,Selangor,70,220
2014,50,Selangor,32,91
2014,50,Selangor,18,81
2014,50,Selangor,18,71
2014,50,Selangor,17,34
2014,50,Selangor,18,81
2014,50,Selangor,35,100
2014,50,Selangor,9,60
2014,50,Selangor,13,48
2014,50,Selangor,13,60
2014,50,Selangor,23,90
2014,50,Selangor,14,75
2014,50,Selangor,20,34
2014,50,Selangor,6,35
2014,50,Selangor,11,45
2014,50,Selangor,73,177
2014,50,Selangor,141,373
2014,50,Selangor,18,35
2014,50,Selangor,102,176
2014,50,Selangor,15,100
2014,50,Selangor,7,44
2014,50,Selangor,8,58
2014,50,Selangor,20,81
2014,50,Selangor,29,72
2014,50,Selangor,12,44
2014,50,Selangor,17,48
2014,50,Selangor,36,70
2014,50,Selangor,8,49
2014,50,Selangor,10,43
2014,50,Selangor,27,33
2014,50,Selangor,9,39
2014,50,Selangor,21,76
2014,50,Selangor,11,39
2014,50,Selangor,13,32
2014,50,Selangor,15,83
2014,50,Selangor,8,38
2014,50,Selangor,11,47
2014,50,Selangor,22,53
2014,50,Selangor,28,91
2014,50,Selangor,6,32
2014,50,Selangor,21,60
2014,50,Selangor,9,40
2014,50,Selangor,5,34
2014,50,Selangor,13,32
2014,50,Selangor,8,47
2014,50,Kelantan,17,52
2014,50,Kelantan,17,54
2014,50,Selangor,42,149
2014,50,Selangor,5,32
2014,50,N.Sembilan,7,32
2014,50,Selangor,38,73
2014,50,Selangor,5,32
2014,50,Selangor,5,32
2014,50,Selangor,7,39
2014,50,Selangor,8,32
2014,50,Selangor,4,29
2014,50,Selangor,5,34
2014,50,Selangor,7,30
2014,51,Selangor,145,380
2014,51,Selangor,70,227
2014,51,Selangor,114,208
2014,51,Selangor,81,184
2014,51,Selangor,106,183
2014,51,Selangor,43,157
2014,51,Selangor,77,137
2014,51,Selangor,166,123
2014,51,Selangor,27,110
2014,51,Selangor,35,107
2014,51,Selangor,52,101
2014,51,Selangor,29,98
2014,51,Selangor,33,98
2014,51,Selangor,24,97
2014,51,Selangor,26,93
2014,51,Selangor,18,90
2014,51,Selangor,17,89
2014,51,Selangor,21,88
2014,51,Selangor,20,88
2014,51,Selangor,25,83
2014,51,Selangor,40,82
2014,51,Selangor,30,79
2014,51,Selangor,42,78
2014,51,Selangor,20,78
2014,51,Selangor,38,77
2014,51,Selangor,42,70
2014,51,Selangor,34,76
2014,51,Selangor,16,74
2014,51,Selangor,32,71
2014,51,Selangor,35,69
2014,51,Selangor,23,69
2014,51,Selangor,17,68
2014,51,Selangor,24,67
2014,51,Selangor,10,67
2014,51,Selangor,14,67
2014,51,Selangor,22,67
2014,51,Selangor,9,65
2014,51,Selangor,20,65
2014,51,Selangor,28,64
2014,51,Selangor,8,64
2014,51,Selangor,21,62
2014,51,Selangor,23,61
2014,51,Selangor,12,61
2014,51,Selangor,18,61
2014,51,Selangor,22,60
2014,51,Kelantan,21,59
2014,51,Selangor,19,59
2014,51,Selangor,43,59
2014,51,Selangor,22,58
2014,51,Selangor,7,58
2014,51,Selangor,8,57
2014,51,Selangor,8,56
2014,51,Selangor,16,55
2014,51,Selangor,19,55
2014,51,Selangor,15,55
2014,51,Selangor,21,55
2014,51,Selangor,11,54
2014,51,Selangor,21,54
2014,51,Selangor,18,54
2014,51,Selangor,21,54
2014,51,Selangor,12,52
2014,51,Selangor,13,51
2014,51,Selangor,12,50
2014,51,Selangor,13,48
2014,51,Selangor,21,47
2014,51,Selangor,6,47
2014,51,Selangor,7,47
2014,51,Selangor,11,46
2014,51,Selangor,12,46
2014,51,Selangor,11,46
2014,51,Selangor,11,46
2014,51,Selangor,12,46
2014,51,Perak,16,46
2014,51,Selangor,10,46
2014,51,Selangor,9,45
2014,51,Selangor,11,45
2014,51,Selangor,10,45
2014,51,Selangor,23,45
2014,51,Selangor,12,44
2014,51,Selangor,9,44
2014,51,Selangor,9,44
2014,51,Perak,19,44
2014,51,Selangor,5,43
2014,51,Selangor,8,43
2014,51,Selangor,8,43
2014,51,Selangor,10,43
2014,51,Selangor,22,42
2014,51,Selangor,32,42
2014,51,Selangor,6,42
2014,51,Selangor,5,42
2014,51,Selangor,13,41
2014,51,Selangor,6,41
2014,51,Selangor,32,41
2014,51,Selangor,6,41
2014,51,Selangor,18,41
2014,51,Selangor,21,41
2014,51,Selangor,22,41
2014,51,Selangor,12,41
2014,51,Selangor,44,40
2014,51,Selangor,16,40
2014,51,Selangor,8,40
2014,51,Selangor,9,40
2014,51,Selangor,19,39
2014,51,Selangor,9,39
2014,51,Selangor,18,39
2014,51,Selangor,6,38
2014,51,Selangor,10,38
2014,51,Selangor,7,38
2014,51,Selangor,17,38
2014,51,Perak,20,38
2014,51,Selangor,12,38
2014,51,Selangor,6,37
2014,51,Selangor,7,37
2014,51,Selangor,10,37
2014,51,Perak,14,37
2014,51,Selangor,7,37
2014,51,Selangor,7,36
2014,51,Selangor,9,36
2014,51,Selangor,9,36
2014,51,Selangor,10,36
2014,51,Selangor,6,36
2014,51,Selangor,32,35
2014,51,Selangor,20,35
2014,51,Selangor,8,35
2014,51,Selangor,5,35
2014,51,Selangor,6,34
2014,51,Selangor,11,34
2014,51,Selangor,4,34
2014,51,Selangor,8,33
2014,51,Selangor,6,33
2014,51,Selangor,10,33
2014,51,Selangor,12,33
2014,51,Selangor,5,33
2014,51,Perak,11,33
2014,51,Selangor,7,33
2014,51,Selangor,24,33
2014,51,Selangor,6,33
2014,51,Sarawak,6,32
2014,51,Perak,10,32
2014,51,Perak,12,32
2014,51,Selangor,7,32
2014,51,Selangor,6,32
2014,51,Selangor,10,32
2014,51,Selangor,6,32
2014,51,Selangor,4,31
2014,51,Selangor,8,31
2014,51,Selangor,12,31
2014,51,Selangor,10,31
2014,51,Selangor,5,31
2014,51,Selangor,4,31
2014,51,Selangor,11,31
2014,51,Selangor,6,31
2014,52,Selangor,145,387
2014,52,Selangor,120,215
2014,52,Selangor,82,191
2014,52,Selangor,109,190
2014,52,Selangor,79,144
2014,52,Selangor,175,130
2014,52,Selangor,29,117
2014,52,Selangor,38,114
2014,52,Selangor,59,108
2014,52,Selangor,35,105
2014,52,Selangor,30,105
2014,52,Selangor,28,104
2014,52,Selangor,27,100
2014,52,Selangor,18,97
2014,52,Selangor,18,96
2014,52,Selangor,21,95
2014,52,Selangor,24,95
2014,52,Selangor,22,95
2014,52,Selangor,28,90
2014,52,Selangor,40,89
2014,52,Selangor,34,86
2014,52,Selangor,42,85
2014,52,Selangor,20,85
2014,52,Selangor,40,84
2014,52,Selangor,39,83
2014,52,Selangor,36,78
2014,52,Selangor,35,76
2014,52,Selangor,27,74
2014,52,Selangor,15,74
2014,52,Selangor,24,74
2014,52,Selangor,10,74
2014,52,Selangor,12,72
2014,52,Selangor,20,72
2014,52,Selangor,30,71
2014,52,Selangor,21,69
2014,52,Selangor,23,68
2014,52,Selangor,12,68
2014,52,Selangor,24,67
2014,52,Kelantan,21,66
2014,52,Selangor,20,66
2014,52,Selangor,22,65
2014,52,Selangor,9,65
2014,52,Selangor,17,62
2014,52,Selangor,28,62
2014,52,Selangor,22,61
2014,52,Selangor,13,59
2014,52,Selangor,12,50
2014,52,Selangor,14,57
2014,52,Selangor,15,55
2014,52,Selangor,26,54
2014,52,Selangor,6,54
2014,52,Selangor,11,53
2014,52,Selangor,13,53
2014,52,Selangor,14,53
2014,52,Selangor,13,53
2014,52,Selangor,16,53
2014,52,Selangor,17,53
2014,52,Perak,17,53
2014,52,Selangor,11,53
2014,52,Selangor,13,52
2014,52,Selangor,30,52
2014,52,Selangor,14,52
2014,52,Selangor,10,51
2014,52,Selangor,11,51
2014,52,Perak,36,51
2014,52,Selangor,12,51
2014,52,Selangor,9,51
2014,52,Selangor,11,50
2014,52,Selangor,8,50
2014,52,Selangor,35,49
2014,52,Selangor,23,49
2014,52,Selangor,22,49
2014,52,Selangor,32,49
2014,52,Selangor,6,49
2014,52,Selangor,6,48
2014,52,Selangor,38,48
2014,52,Selangor,13,48
2014,52,Selangor,8,48
2014,52,Selangor,28,48
2014,52,Selangor,12,48
2014,52,Selangor,18,48
2014,52,Selangor,24,48
2014,52,Selangor,9,48
2014,52,Selangor,11,47
2014,52,Selangor,44,47
2014,52,Selangor,16,47
2014,52,Selangor,11,47
2014,52,Selangor,10,46
2014,52,Selangor,21,46
2014,52,Selangor,25,46
2014,52,Selangor,21,45
2014,52,Selangor,9,45
2014,52,Selangor,10,45
2014,52,Perak,32,45
2014,52,Selangor,7,44
2014,52,Selangor,10,44
2014,52,Selangor,7,44
2014,52,Perak,15,44
2014,52,Selangor,7,43
2014,52,Selangor,12,43
2014,52,Selangor,11,43
2014,52,Selangor,10,43
2014,52,Selangor,34,42
2014,52,Selangor,20,42
2014,52,Selangor,6,42
2014,52,Selangor,5,41
2014,52,Selangor,6,41
2014,52,Selangor,11,41
2014,52,Selangor,11,40
2014,52,Selangor,24,40
2014,52,Perak,16,40
2014,52,Selangor,10,40
2014,52,Selangor,25,40
2014,52,Sarawak,6,39
2014,52,Selangor,7,39
2014,52,Perak,17,39
2014,52,Perak,14,39
2014,52,Selangor,8,39
2014,52,Selangor,4,38
2014,52,Selangor,12,38
2014,52,Selangor,10,38
2014,52,Selangor,6,38
2014,52,Selangor,8,38
2014,52,Selangor,14,38
2014,52,Selangor,7,37
2014,52,Selangor,10,37
2014,52,Selangor,10,37
2014,52,Perak,22,37
2014,52,Perak,10,37
2014,52,Perak,20,37
2014,52,Perak,16,37
2014,52,Perak,26,37
2014,52,Perak,9,37
2014,52,Selangor,10,36
2014,52,Selangor,9,36
2014,52,Selangor,11,36
2014,52,Selangor,14,36
2014,52,Perak,13,36
2014,52,Perak,11,36
2014,52,Perak,11,36
2014,52,Perak,13,36
2014,52,Perak,6,36
2014,52,Sarawak,6,35
2014,52,Sarawak,7,35
2014,52,P.Pinang,7,35
2014,52,Perak,14,35
2014,52,Selangor,8,35
2014,52,Selangor,6,35
2014,52,Selangor,8,34
2014,52,Selangor,21,34
2014,52,Perak,6,34
2014,52,Perak,60,34
2014,52,Perak,17,34
2014,52,Selangor,6,34
2014,52,Selangor,12,33
2014,52,Selangor,6,33
2014,52,Selangor,9,33
2014,52,Selangor,10,33
2014,52,Selangor,8,33
2014,52,Selangor,6,33
2014,52,Selangor,8,33
2014,52,Perak,14,33
2014,52,Perak,8,33
2014,52,Selangor,6,33
2014,52,Selangor,5,32
2014,52,Selangor,7,31
2014,52,Selangor,4,31
2014,52,Selangor,6,31
2014,52,Selangor,16,31
2014,52,Selangor,12,31
2014,52,Perak,7,31
2014,53,Selangor,124,222
2014,53,Selangor,82,198
2014,53,Selangor,109,197
2014,53,Selangor,81,151
2014,53,Selangor,185,137
2014,53,Selangor,31,124
2014,53,Selangor,38,121
2014,53,Selangor,61,115
2014,53,Selangor,36,112
2014,53,Selangor,30,112
2014,53,Selangor,30,111
2014,53,Selangor,27,107
2014,53,Selangor,18,101
2014,53,Selangor,26,102
2014,53,Selangor,25,102
2014,53,Selangor,22,102
2014,53,Selangor,29,97
2014,53,Selangor,42,96
2014,53,Selangor,34,93
2014,53,Selangor,41,91
2014,53,Selangor,44,90
2014,53,Selangor,39,85
2014,53,Selangor,25,81
2014,53,Selangor,16,81
2014,53,Selangor,30,81
2014,53,Selangor,22,79
2014,53,Selangor,14,79
2014,53,Selangor,30,78
2014,53,Selangor,22,76
2014,53,Selangor,14,75
2014,53,Selangor,24,74
2014,53,Selangor,21,73
2014,53,Selangor,49,73
2014,53,Selangor,9,72
2014,53,Selangor,17,69
2014,53,Selangor,32,69
2014,53,Selangor,22,68
2014,53,Selangor,13,66
2014,53,Selangor,14,64
2014,53,Selangor,16,62
2014,53,Selangor,27,61
2014,53,Perak,17,60
2014,53,Selangor,11,60
2014,53,Selangor,14,60
2014,53,Selangor,17,60
2014,53,Selangor,18,60
2014,53,Selangor,16,60
2014,53,Selangor,16,60
2014,53,Selangor,34,59
2014,53,Selangor,16,59
2014,53,Selangor,16,59
2014,53,Perak,40,58
2014,53,Selangor,11,58
2014,53,Selangor,12,58
2014,53,Selangor,13,57
2014,53,Selangor,9,57
2014,53,Selangor,38,56
2014,53,Selangor,24,56
2014,53,Selangor,19,55
2014,53,Selangor,26,55
2014,53,Selangor,31,55
2014,53,Selangor,47,55
2014,53,Selangor,8,55
2014,53,Selangor,11,54
2014,53,Selangor,17,54
2014,53,Selangor,11,54
2014,53,Selangor,46,54
2014,53,Selangor,30,53
2014,53,Selangor,11,53
2014,53,Selangor,25,53
2014,53,Perak,32,52
2014,53,Selangor,12,52
2014,53,Selangor,9,52
2014,53,Selangor,23,52
2014,53,Perak,15,51
2014,53,Selangor,11,51
2014,53,Selangor,9,51
2014,53,Selangor,8,51
2014,53,Selangor,11,50
2014,53,Selangor,14,50
2014,53,Selangor,6,46
2014,53,Selangor,22,49
2014,53,Selangor,35,49
2014,53,Selangor,5,45
2014,53,Perak,18,47
2014,53,Selangor,10,47
2014,53,Selangor,27,47
2014,53,Selangor,11,47
2014,53,Selangor,33,47
2014,53,Perak,20,46
2014,53,Selangor,10,46
2014,53,Selangor,7,46
2014,53,Perak,14,43
2014,53,Selangor,9,45
2014,53,Selangor,15,45
2014,53,Selangor,7,45
2014,53,Perak,23,44
2014,53,Perak,11,44
2014,53,Perak,25,44
2014,53,Perak,19,44
2014,53,Perak,28,44
2014,53,Selangor,15,44
2014,53,Selangor,13,44
2014,53,Perak,13,43
2014,53,Perak,11,43
2014,53,Perak,11,43
2014,53,Perak,18,43
2014,53,Selangor,16,43
2014,53,Selangor,9,43
2014,53,Selangor,11,43
2014,53,Perak,15,42
2014,53,Selangor,8,42
2014,53,Selangor,8,39
2014,53,Perak,7,41
2014,53,Perak,62,41
2014,53,Selangor,7,41
2014,53,Selangor,5,41
2014,53,Selangor,22,41
2014,53,Selangor,9,41
2014,53,Perak,15,40
2014,53,Perak,8,40
2014,53,Selangor,7,40
2014,53,Selangor,8,40
2014,53,Selangor,9,40
2014,53,Selangor,9,40
2014,53,Selangor,10,40
2014,53,Selangor,7,40
2014,53,Selangor,14,40
2014,53,Perak,7,38
2014,53,Selangor,6,38
2014,53,Selangor,8,38
2014,53,Selangor,19,38
2014,53,Selangor,8,38
2014,53,Perak,19,37
2014,53,Selangor,10,37
2014,53,Selangor,15,37
2014,53,Selangor,14,37
2014,53,Selangor,6,37
2014,53,Selangor,16,37
2014,53,Selangor,10,37
2014,53,Perak,10,36
2014,53,Selangor,10,36
2014,53,Selangor,13,36
2014,53,Selangor,9,36
2014,53,Selangor,7,36
2014,53,P.Pinang,7,35
2014,53,P.Pinang,10,35
2014,53,Perak,18,34
2014,53,Selangor,6,34
2014,53,Selangor,23,34
2014,53,Selangor,13,34
2014,53,Selangor,8,33
2014,53,Selangor,4,33
2014,53,Selangor,11,33
2014,53,Sarawak,11,33
2014,53,Perak,14,33
2014,53,Perak,11,32
2014,53,Selangor,5,32
2014,53,Selangor,7,32
2014,53,Selangor,10,32
2014,53,Selangor,6,32
2014,53,Selangor,9,32
2014,53,Selangor,8,31
2014,53,Selangor,4,31
